Time,Balance,Cash,Equity,Positions,Daily_return
2016-10-05,2197.279983520508,59.059967041015625,2138.220016479492,18,0.003452481131889229
2016-10-06,2196.2000274658203,59.059967041015625,2137.1400604248047,18,-0.000491496788205037
2016-10-07,2191.519989013672,59.059967041015625,2132.4600219726562,18,-0.0021309709469171656
2016-10-10,2205.019989013672,59.059967041015625,2145.9600219726562,18,0.006160108083739679
2016-10-11,2172.6199340820312,2172.6199340820312,0.0,0,-0.014693769259721545
2016-10-12,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-13,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-14,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-17,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-18,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-19,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-20,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-21,2172.6199340820312,2172.6199340820312,0.0,0,0.0
2016-10-24,2171.3599395751953,19.099945068359375,2152.259994506836,18,-0.0005799424404933085
2016-10-25,2164.519989013672,19.099945068359375,2145.4200439453125,18,-0.0031500767960477294
2016-10-26,2149.939895629883,19.099945068359375,2130.8399505615234,18,-0.0067359476732912205
2016-10-27,2140.2198791503906,19.099945068359375,2121.1199340820312,18,-0.004521064286145737
2016-10-28,2126.899917602539,19.099945068359375,2107.7999725341797,18,-0.00622364163496103
2016-10-31,2124.919906616211,19.099945068359375,2105.8199615478516,18,-0.000930937544329824
2016-11-01,2092.3399505615234,2092.3399505615234,0.0,0,-0.015332321916344038
2016-11-02,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-03,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-04,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-07,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-08,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-09,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-10,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-11,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-14,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-15,2092.3399505615234,2092.3399505615234,0.0,0,0.0
2016-11-16,2093.360038757324,105.88997650146484,1987.4700622558594,17,0.00048753463581618917
2016-11-17,2107.810012817383,105.88997650146484,2001.920036315918,17,0.0069027657892219985
2016-11-18,2100.3299713134766,105.88997650146484,1994.4399948120117,17,-0.003548726620720477
2016-11-21,2121.0699920654297,105.88997650146484,2015.1800155639648,17,0.009874648762443261
2016-11-22,2127.1900024414062,105.88997650146484,2021.3000259399414,17,0.0028853410773197474
2016-11-23,2119.029945373535,105.88997650146484,2013.1399688720703,17,-0.003836073438905685
2016-11-25,2125.4900283813477,105.88997650146484,2019.6000518798828,17,0.0030486039246009344
2016-11-28,2120.8999557495117,105.88997650146484,2015.0099792480469,17,-0.0021595361872064345
2016-11-29,2127.870018005371,105.88997650146484,2021.9800415039062,17,0.0032863701264949086
2016-11-30,2103.389976501465,105.88997650146484,1997.5,17,-0.011504481616247175
2016-12-01,2068.879997253418,105.88997650146484,1962.9900207519531,17,-0.016406838310338845
2016-12-02,2088.0899505615234,2088.0899505615234,0.0,0,0.00928519456595267
2016-12-05,2088.0899505615234,2088.0899505615234,0.0,0,0.0
2016-12-06,2088.0899505615234,2088.0899505615234,0.0,0,0.0
2016-12-07,2088.0899505615234,2088.0899505615234,0.0,0,0.0
2016-12-08,2088.0899505615234,2088.0899505615234,0.0,0,0.0
2016-12-09,2097.0999298095703,65.59992980957031,2031.5,17,0.00431493827438989
2016-12-12,2087.9199142456055,65.59992980957031,2022.3199844360352,17,-0.0043774812222698856
2016-12-13,2113.4199142456055,65.59992980957031,2047.8199844360352,17,0.012213112115084801
2016-12-14,2109.1699142456055,65.59992980957031,2043.5699844360352,17,-0.002010958622729264
2016-12-15,2112.3999557495117,65.59992980957031,2046.8000259399414,17,0.0015314278295408545
2016-12-16,2098.799903869629,65.59992980957031,2033.1999740600586,17,-0.006438199282700396
2016-12-19,2107.129867553711,65.59992980957031,2041.5299377441406,17,0.003968917507916725
2016-12-20,2114.949981689453,65.59992980957031,2049.350051879883,17,0.0037112634850651194
2016-12-21,2113.4199142456055,65.59992980957031,2047.8199844360352,17,-0.0007234532528402893
2016-12-22,2107.639976501465,65.59992980957031,2042.0400466918945,17,-0.0027348742695101347
2016-12-23,2108.9998779296875,65.59992980957031,2043.3999481201172,17,0.0006452247268908806
2016-12-27,2119.539924621582,65.59992980957031,2053.9399948120117,17,0.0049976516367753465
2016-12-28,2103.559883117676,65.59992980957031,2037.9599533081055,17,-0.007539391600164924
2016-12-29,2079.7599868774414,2079.7599868774414,0.0,0,-0.011314104452762597
2016-12-30,2079.7599868774414,2079.7599868774414,0.0,0,0.0
2017-01-03,2079.7599868774414,2079.7599868774414,0.0,0,0.0
2017-01-04,2079.7599868774414,2079.7599868774414,0.0,0,0.0
2017-01-05,2079.7599868774414,2079.7599868774414,0.0,0,0.0
2017-01-06,2078.060012817383,5.250007629394531,2072.8100051879883,17,-0.0008173895405165776
2017-01-09,2084.860038757324,5.250007629394531,2079.6100311279297,17,0.0032722952648138737
2017-01-10,2089.449981689453,5.250007629394531,2084.1999740600586,17,0.0022015592638366943
2017-01-11,2095.060012817383,5.250007629394531,2089.8100051879883,17,0.002684932004638707
2017-01-12,2091.8299713134766,5.250007629394531,2086.579963684082,17,-0.0015417417563913238
2017-01-13,2098.970069885254,5.250007629394531,2093.7200622558594,17,0.0034133264508557914
2017-01-17,2092.6800231933594,5.250007629394531,2087.430015563965,17,-0.0029967300544873066
2017-01-18,2096.9300231933594,5.250007629394531,2091.680015563965,17,0.0020308885987809777
2017-01-19,2095.9100646972656,5.250007629394531,2090.660057067871,17,-0.0004864055952331636
2017-01-20,2100.5000076293945,5.250007629394531,2095.25,17,0.002189952235756687
2017-01-23,2102.199981689453,5.250007629394531,2096.9499740600586,17,0.0008093187592876916
2017-01-24,2116.310012817383,5.250007629394531,2111.0600051879883,17,0.006712030849029826
2017-01-25,2137.560012817383,5.250007629394531,2132.3100051879883,17,0.010041061976411747
2017-01-26,2139.7699661254883,5.250007629394531,2134.5199584960938,17,0.0010338672574590202
2017-01-27,2143.8500595092773,5.250007629394531,2138.600051879883,17,0.0019067906589871342
2017-01-30,2127.1900024414062,5.250007629394531,2121.9399948120117,17,-0.007771092476348107
2017-01-31,2122.9400024414062,5.250007629394531,2117.6899948120117,17,-0.0019979409432736572
2017-02-01,2137.560012817383,5.250007629394531,2132.3100051879883,17,0.00688668090438882
2017-02-02,2135.6900024414062,5.250007629394531,2130.4399948120117,17,-0.0008748340934352505
2017-02-03,2141.810012817383,5.250007629394531,2136.5600051879883,17,0.002865589279802183
2017-02-06,2144.360038757324,5.250007629394531,2139.1100311279297,17,0.001190593901737813
2017-02-07,2152.1800231933594,5.250007629394531,2146.930015563965,17,0.0036467684039509507
2017-02-08,2155.7500076293945,5.250007629394531,2150.5,17,0.0016587759376829325
2017-02-09,2163.5699920654297,5.250007629394531,2158.319984436035,17,0.003627500595319244
2017-02-10,2170.7099609375,5.250007629394531,2165.4599533081055,17,0.003300086846395045
2017-02-13,2182.95011138916,5.250007629394531,2177.7001037597656,17,0.005638777483830237
2017-02-14,2190.2599868774414,5.250007629394531,2185.009979248047,17,0.003348622330003437
2017-02-15,2203.1798934936523,5.250007629394531,2197.929885864258,17,0.0058988004591318255
2017-02-16,2202.5000076293945,5.250007629394531,2197.25,17,-0.00030859298701191307
2017-02-17,2212.0199661254883,5.250007629394531,2206.7699584960938,17,0.004322342094491116
2017-02-21,2222.8999557495117,5.250007629394531,2217.649948120117,17,0.00491857659091588
2017-02-22,2223.7500076293945,5.250007629394531,2218.5,17,0.00038240671951261795
2017-02-23,2215.4199142456055,5.250007629394531,2210.169906616211,17,-0.0037459666577670525
2017-02-24,2219.6699142456055,5.250007629394531,2214.419906616211,17,0.0019183722113680357
2017-02-27,2222.389976501465,5.250007629394531,2217.1399688720703,17,0.0012254354750687035
2017-02-28,2215.5900802612305,5.250007629394531,2210.340072631836,17,-0.003059722331424042
2017-03-01,2239.730049133301,5.250007629394531,2234.4800415039062,17,0.010895503228297576
2017-03-02,2228.5099868774414,5.250007629394531,2223.259979248047,17,-0.0050095600852437805
2017-03-03,2232.5900802612305,5.250007629394531,2227.340072631836,17,0.0018308616105895403
2017-03-06,2227.6599349975586,5.250007629394531,2222.409927368164,17,-0.002208262639550429
2017-03-07,2223.9199142456055,5.250007629394531,2218.669906616211,17,-0.0016789011164566325
2017-03-08,2227.8301010131836,5.250007629394531,2222.580093383789,17,0.0017582408172753805
2017-03-09,2229.529945373535,5.250007629394531,2224.2799377441406,17,0.0007630044856554719
2017-03-10,2238.879997253418,5.250007629394531,2233.6299896240234,17,0.004193732360170843
2017-03-13,2242.620018005371,5.250007629394531,2237.3700103759766,17,0.0016704873671395948
2017-03-14,2237.1798934936523,5.250007629394531,2231.929885864258,17,-0.002425789687080959
2017-03-15,2250.95011138916,5.250007629394531,2245.7001037597656,17,0.0061551679127618275
2017-03-16,2249.4199142456055,5.250007629394531,2244.169906616211,17,-0.0006798005588006806
2017-03-17,2243.980049133301,5.250007629394531,2238.7300415039062,17,-0.002418341314511352
2017-03-20,2246.0199661254883,5.250007629394531,2240.7699584960938,17,0.0009090620003397998
2017-03-21,2212.0199661254883,5.250007629394531,2206.7699584960938,17,-0.015137888581930992
2017-03-22,2221.370018005371,2221.370018005371,0.0,0,0.004226929242532984
2017-03-23,2221.370018005371,2221.370018005371,0.0,0,0.0
2017-03-24,2221.370018005371,2221.370018005371,0.0,0,0.0
2017-03-27,2221.370018005371,2221.370018005371,0.0,0,0.0
2017-03-28,2221.370018005371,2221.370018005371,0.0,0,0.0
2017-03-29,2221.370018005371,2221.370018005371,0.0,0,0.0
2017-03-30,2224.410057067871,104.8900375366211,2119.52001953125,16,0.0013685424030480675
2017-03-31,2222.970115661621,104.8900375366211,2118.080078125,16,-0.0006473363135878207
2017-04-03,2221.690086364746,104.8900375366211,2116.800048828125,16,-0.0005758193903987463
2017-04-04,2225.049949645996,104.8900375366211,2120.159912109375,16,0.0015123006137851558
2017-04-05,2216.410057067871,104.8900375366211,2111.52001953125,16,-0.0038830106171322543
2017-04-06,2217.529930114746,104.8900375366211,2112.639892578125,16,0.000505264377096637
2017-04-07,2216.410057067871,104.8900375366211,2111.52001953125,16,-0.0005050092139307072
2017-04-10,2217.210105895996,104.8900375366211,2112.320068359375,16,0.0003609660701429096
2017-04-11,2208.089988708496,104.8900375366211,2103.199951171875,16,-0.004113330154525197
2017-04-12,2191.289939880371,2191.289939880371,0.0,0,-0.00760840767995663
2017-04-13,2191.289939880371,2191.289939880371,0.0,0,0.0
2017-04-17,2191.289939880371,2191.289939880371,0.0,0,0.0
2017-04-18,2191.289939880371,2191.289939880371,0.0,0,0.0
2017-04-19,2191.289939880371,2191.289939880371,0.0,0,0.0
2017-04-20,2191.289939880371,2191.289939880371,0.0,0,0.0
2017-04-21,2167.769920349121,46.809959411621094,2120.9599609375,16,-0.010733412819179056
2017-04-24,2193.370018005371,46.809959411621094,2146.56005859375,16,0.011809416403437911
2017-04-25,2208.890037536621,46.809959411621094,2162.080078125,16,0.007075878398923097
2017-04-26,2205.849998474121,46.809959411621094,2159.0400390625,16,-0.0013762745138233834
2017-04-27,2218.809959411621,46.809959411621094,2172.0,16,0.005875268466335015
2017-04-28,2222.650047302246,46.809959411621094,2175.840087890625,16,0.0017306970677395395
2017-05-01,2242.009910583496,46.809959411621094,2195.199951171875,16,0.008710261565804345
2017-05-02,2245.689842224121,46.809959411621094,2198.8798828125,16,0.001641353868800266
2017-05-03,2238.650047302246,46.809959411621094,2191.840087890625,16,-0.0031348028518946025
2017-05-04,2239.449851989746,46.809959411621094,2192.639892578125,16,0.00035727097607951563
2017-05-05,2247.449851989746,46.809959411621094,2200.639892578125,16,0.003572305936161868
2017-05-08,2252.249900817871,46.809959411621094,2205.43994140625,16,0.0021357757210356265
2017-05-09,2259.930076599121,46.809959411621094,2213.1201171875,16,0.003410001607042412
2017-05-10,2261.209861755371,46.809959411621094,2214.39990234375,16,0.0005662941387001297
2017-05-11,2259.449851989746,46.809959411621094,2212.639892578125,16,-0.0007783487041130854
2017-05-12,2264.410057067871,46.809959411621094,2217.60009765625,16,0.0021953154099689787
2017-05-15,2271.449851989746,46.809959411621094,2224.639892578125,16,0.003108886970317748
2017-05-16,2280.729881286621,46.809959411621094,2233.919921875,16,0.0040855092128693205
2017-05-17,2223.930076599121,46.809959411621094,2177.1201171875,16,-0.02490422261467351
2017-05-18,2252.249900817871,2252.249900817871,0.0,0,0.012734134277304854
2017-05-19,2252.249900817871,2252.249900817871,0.0,0,0.0
2017-05-22,2245.689842224121,21.689842224121094,2224.0,16,-0.0029126690565588476
2017-05-23,2247.929832458496,21.689842224121094,2226.239990234375,16,0.000997461979057812
2017-05-24,2258.169822692871,21.689842224121094,2236.47998046875,16,0.004555297984179418
2017-05-25,2277.209861755371,21.689842224121094,2255.52001953125,16,0.008431624083876432
2017-05-26,2281.209861755371,21.689842224121094,2259.52001953125,16,0.0017565355161937024
2017-05-30,2283.129783630371,21.689842224121094,2261.43994140625,16,0.0008416243972935167
2017-05-31,2282.329734802246,21.689842224121094,2260.639892578125,16,-0.0003504175863593417
2017-06-01,2291.129783630371,21.689842224121094,2269.43994140625,16,0.003855730700931037
2017-06-02,2317.049949645996,21.689842224121094,2295.360107421875,16,0.01131326832762558
2017-06-05,2316.569725036621,21.689842224121094,2294.8798828125,16,-0.00020725690848766298
2017-06-06,2307.449851989746,21.689842224121094,2285.760009765625,16,-0.003936800584204647
2017-06-07,2316.409812927246,21.689842224121094,2294.719970703125,16,0.0038830577096935492
2017-06-08,2318.809959411621,21.689842224121094,2297.1201171875,16,0.001036149333758063
2017-06-09,2261.369773864746,21.689842224121094,2239.679931640625,16,-0.024771407123613476
2017-06-12,2267.449851989746,2267.449851989746,0.0,0,0.002688670466576948
2017-06-13,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-14,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-15,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-16,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-19,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-20,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-21,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-22,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-23,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-26,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-27,2267.449851989746,2267.449851989746,0.0,0,0.0
2017-06-28,2276.729881286621,36.409812927246094,2240.320068359375,16,0.0040927164447459585
2017-06-29,2238.649803161621,2238.649803161621,0.0,0,-0.0167257778087756
2017-06-30,2238.649803161621,2238.649803161621,0.0,0,0.0
2017-07-03,2238.649803161621,2238.649803161621,0.0,0,0.0
2017-07-05,2238.649803161621,2238.649803161621,0.0,0,0.0
2017-07-06,2238.649803161621,2238.649803161621,0.0,0,0.0
2017-07-07,2238.649803161621,2238.649803161621,0.0,0,0.0
2017-07-10,2238.649803161621,2238.649803161621,0.0,0,0.0
2017-07-11,2238.649803161621,2238.649803161621,0.0,0,0.0
2017-07-12,2236.0998306274414,125.5998764038086,2110.499954223633,15,-0.001139067187095666
2017-07-13,2240.7497940063477,125.5998764038086,2115.149917602539,15,0.002079497218870463
2017-07-14,2257.399803161621,125.5998764038086,2131.7999267578125,15,0.0074305525765570035
2017-07-17,2258.4499130249023,125.5998764038086,2132.8500366210938,15,0.00046518559176389473
2017-07-18,2272.699867248535,125.5998764038086,2147.0999908447266,15,0.006309617114575117
2017-07-19,2285.2998123168945,125.5998764038086,2159.699935913086,15,0.0055440426824213684
2017-07-20,2288.1498489379883,125.5998764038086,2162.5499725341797,15,0.001247117164117073
2017-07-21,2287.249885559082,125.5998764038086,2161.6500091552734,15,-0.0003933148780985718
2017-07-24,2297.1499404907227,125.5998764038086,2171.550064086914,15,0.004328366128312444
2017-07-25,2291.599784851074,125.5998764038086,2165.9999084472656,15,-0.0024161050795242778
2017-07-26,2298.649803161621,125.5998764038086,2173.0499267578125,15,0.003076461412307774
2017-07-27,2284.9999771118164,125.5998764038086,2159.400100708008,15,-0.005938192947455678
2017-07-28,2283.199821472168,125.5998764038086,2157.5999450683594,15,-0.0007878142922013165
2017-07-31,2274.0498123168945,125.5998764038086,2148.449935913086,15,-0.004007537609815315
2017-08-01,2278.999839782715,125.5998764038086,2153.3999633789062,15,0.002176745398895674
2017-08-02,2276.449867248535,2276.449867248535,0.0,0,-0.001118899830384712
2017-08-03,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-04,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-07,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-08,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-09,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-10,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-11,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-14,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-15,2276.449867248535,2276.449867248535,0.0,0,0.0
2017-08-16,2284.8498306274414,120.64984893798828,2164.199981689453,15,0.003689939980562329
2017-08-17,2239.099784851074,2239.099784851074,0.0,0,-0.020023217790117842
2017-08-18,2239.099784851074,2239.099784851074,0.0,0,0.0
2017-08-21,2239.099784851074,2239.099784851074,0.0,0,0.0
2017-08-22,2239.099784851074,2239.099784851074,0.0,0,0.0
2017-08-23,2239.099784851074,2239.099784851074,0.0,0,0.0
2017-08-24,2239.099784851074,2239.099784851074,0.0,0,0.0
2017-08-25,2239.099784851074,2239.099784851074,0.0,0,0.0
2017-08-28,2239.099784851074,2239.099784851074,0.0,0,0.0
