Time,Balance,Cash,Equity,Positions
2018-02-27,2013.4401245117188,3.2000732421875,2010.2400512695312,96
2018-02-28,2015.1680908203125,3.2000732421875,2011.968017578125,96
2018-03-01,1990.400146484375,3.2000732421875,1987.2000732421875,96
2018-03-02,2028.3200073242188,3.2000732421875,2025.1199340820312,96
2018-03-05,2033.6000366210938,3.2000732421875,2030.3999633789062,96
2018-03-06,2026.8800659179688,3.2000732421875,2023.6799926757812,96
2018-03-07,2042.2400512695312,3.2000732421875,2039.0399780273438,96
2018-03-08,2023.0401611328125,2023.0401611328125,0.0,0
2018-03-09,2023.0401611328125,2023.0401611328125,0.0,0
2018-03-12,2017.340030670166,0.49007415771484375,2016.8499565124512,95
2018-03-13,2007.0800495147705,0.49007415771484375,2006.5899753570557,95
2018-03-14,1999.2901611328125,0.49007415771484375,1998.8000869750977,95
2018-03-15,1999.7650814056396,0.49007415771484375,1999.2750072479248,95
2018-03-16,1998.8150596618652,0.49007415771484375,1998.3249855041504,95
2018-03-19,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-20,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-21,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-22,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-23,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-26,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-27,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-28,1968.8900089263916,1968.8900089263916,0.0,0
2018-03-29,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-02,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-03,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-04,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-05,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-06,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-09,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-10,1968.8900089263916,1968.8900089263916,0.0,0
2018-04-11,1969.8600311279297,12.400001525878906,1957.4600296020508,97
2018-04-12,1976.1650829315186,12.400001525878906,1963.7650814056396,97
2018-04-13,1984.4099941253662,12.400001525878906,1972.0099925994873,97
2018-04-16,1976.650001525879,12.400001525878906,1964.25,97
2018-04-17,2000.8030548095703,12.400001525878906,1988.4030532836914,97
2018-04-18,1987.8049793243408,12.400001525878906,1975.404977798462,97
2018-04-19,1960.2569408416748,12.400001525878906,1947.856939315796,97
2018-04-20,1946.5800533294678,12.400001525878906,1934.1800518035889,97
2018-04-23,1947.5500755310059,12.400001525878906,1935.150074005127,97
2018-04-24,1915.4429512023926,1915.4429512023926,0.0,0
2018-04-25,1915.4429512023926,1915.4429512023926,0.0,0
2018-04-26,1915.4429512023926,1915.4429512023926,0.0,0
2018-04-27,1915.4429512023926,1915.4429512023926,0.0,0
2018-04-30,1915.4429512023926,1915.4429512023926,0.0,0
2018-05-01,1915.4429512023926,1915.4429512023926,0.0,0
2018-05-02,1915.4429512023926,1915.4429512023926,0.0,0
2018-05-03,1915.4429512023926,1915.4429512023926,0.0,0
2018-05-04,1915.4429512023926,1915.4429512023926,0.0,0
2018-05-07,1915.4429512023926,1915.4429512023926,0.0,0
2018-05-08,1906.1309394836426,11.090961456298828,1895.0399780273438,96
2018-05-09,1937.8109321594238,11.090961456298828,1926.719970703125,96
2018-05-10,1940.6909980773926,11.090961456298828,1929.6000366210938,96
2018-05-11,1950.2910346984863,11.090961456298828,1939.2000732421875,96
2018-05-14,1964.6909980773926,11.090961456298828,1953.6000366210938,96
2018-05-15,1963.3470039367676,11.090961456298828,1952.2560424804688,96
2018-05-16,1988.5950508117676,11.090961456298828,1977.5040893554688,96
2018-05-17,1982.4509468078613,11.090961456298828,1971.3599853515625,96
2018-05-18,1976.21089553833,11.090961456298828,1965.1199340820312,96
2018-05-21,1989.362995147705,11.090961456298828,1978.2720336914062,96
2018-05-22,1998.2910346984863,11.090961456298828,1987.2000732421875,96
2018-05-23,1988.6909980773926,11.090961456298828,1977.6000366210938,96
2018-05-24,1990.1309394836426,11.090961456298828,1979.0399780273438,96
2018-05-25,2002.1309394836426,11.090961456298828,1991.0399780273438,96
2018-05-29,1975.2508735656738,11.090961456298828,1964.159912109375,96
2018-05-30,1986.77095413208,11.090961456298828,1975.6799926757812,96
2018-05-31,1996.3709907531738,11.090961456298828,1985.280029296875,96
2018-06-01,2007.3150215148926,11.090961456298828,1996.2240600585938,96
2018-06-04,2021.33101272583,11.090961456298828,2010.2400512695312,96
2018-06-05,2025.9390449523926,11.090961456298828,2014.8480834960938,96
2018-06-06,2025.6510200500488,11.090961456298828,2014.56005859375,96
2018-06-07,2004.050983428955,11.090961456298828,1992.9600219726562,96
2018-06-08,2025.1709175109863,11.090961456298828,2014.0799560546875,96
2018-06-11,2025.1709175109863,11.090961456298828,2014.0799560546875,96
2018-06-12,2032.08296585083,11.090961456298828,2020.9920043945312,96
2018-06-13,2027.0909614562988,11.090961456298828,2016.0,96
2018-06-14,2025.1709175109863,11.090961456298828,2014.0799560546875,96
2018-06-15,2010.77095413208,11.090961456298828,1999.6799926757812,96
2018-06-18,2023.2508735656738,11.090961456298828,2012.159912109375,96
2018-06-19,2024.21089553833,2024.21089553833,0.0,0
2018-06-20,2024.21089553833,2024.21089553833,0.0,0
2018-06-21,2024.21089553833,2024.21089553833,0.0,0
2018-06-22,2024.21089553833,2024.21089553833,0.0,0
2018-06-25,2024.21089553833,2024.21089553833,0.0,0
2018-06-26,2024.21089553833,2024.21089553833,0.0,0
2018-06-27,2024.21089553833,2024.21089553833,0.0,0
2018-06-28,2024.21089553833,2024.21089553833,0.0,0
2018-06-29,2024.21089553833,2024.21089553833,0.0,0
2018-07-02,2024.21089553833,2024.21089553833,0.0,0
2018-07-03,2024.21089553833,2024.21089553833,0.0,0
2018-07-05,2024.21089553833,2024.21089553833,0.0,0
2018-07-06,2027.508934020996,11.848867416381836,2015.6600666046143,97
2018-07-09,2027.9938526153564,11.848867416381836,2016.1449851989746,97
2018-07-10,2034.2019577026367,11.848867416381836,2022.3530902862549,97
2018-07-11,2017.8088970184326,11.848867416381836,2005.9600296020508,97
2018-07-12,2038.1788082122803,11.848867416381836,2026.3299407958984,97
2018-07-13,2049.81888961792,11.848867416381836,2037.970022201538,97
2018-07-16,2057.1909103393555,11.848867416381836,2045.3420429229736,97
2018-07-17,2057.0937786102295,11.848867416381836,2045.2449111938477,97
2018-07-18,2065.3388748168945,11.848867416381836,2053.4900074005127,97
2018-07-19,2048.5578422546387,11.848867416381836,2036.7089748382568,97
2018-07-20,2057.1909103393555,11.848867416381836,2045.3420429229736,97
2018-07-23,2053.698793411255,11.848867416381836,2041.849925994873,97
2018-07-24,2051.758934020996,11.848867416381836,2039.9100666046143,97
2018-07-25,2073.098867416382,11.848867416381836,2061.25,97
2018-07-26,2066.793815612793,11.848867416381836,2054.944948196411,97
2018-07-27,2049.81888961792,11.848867416381836,2037.970022201538,97
2018-07-30,2047.6849517822266,2047.6849517822266,0.0,0
2018-07-31,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-01,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-02,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-03,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-06,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-07,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-08,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-09,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-10,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-13,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-14,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-15,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-16,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-17,2047.6849517822266,2047.6849517822266,0.0,0
2018-08-20,2030.4049224853516,1.9250030517578125,2028.4799194335938,96
2018-08-21,2056.133071899414,1.9250030517578125,2054.2080688476562,96
2018-08-22,2072.453079223633,1.9250030517578125,2070.528076171875,96
2018-08-23,2084.165054321289,1.9250030517578125,2082.2400512695312,96
2018-08-24,2090.5970001220703,1.9250030517578125,2088.6719970703125,96
2018-08-27,2120.644973754883,1.9250030517578125,2118.719970703125,96
2018-08-28,2128.420913696289,1.9250030517578125,2126.4959106445312,96
2018-08-29,2144.9329986572266,1.9250030517578125,2143.0079956054688,96
2018-08-30,2130.3409576416016,1.9250030517578125,2128.4159545898438,96
2018-08-31,2132.644973754883,1.9250030517578125,2130.719970703125,96
2018-09-04,2101.445083618164,1.9250030517578125,2099.5200805664062,96
2018-09-05,2067.7489166259766,1.9250030517578125,2065.8239135742188,96
2018-09-06,2059.205032348633,1.9250030517578125,2057.280029296875,96
2018-09-07,2076.388931274414,2076.388931274414,0.0,0
2018-09-10,2076.388931274414,2076.388931274414,0.0,0
2018-09-11,2076.388931274414,2076.388931274414,0.0,0
2018-09-12,2076.388931274414,2076.388931274414,0.0,0
2018-09-13,2076.388931274414,2076.388931274414,0.0,0
2018-09-14,2076.388931274414,2076.388931274414,0.0,0
2018-09-17,2076.388931274414,2076.388931274414,0.0,0
2018-09-18,2076.388931274414,2076.388931274414,0.0,0
2018-09-19,2076.388931274414,2076.388931274414,0.0,0
2018-09-20,2076.388931274414,2076.388931274414,0.0,0
2018-09-21,2078.288974761963,1.5889167785644531,2076.7000579833984,95
2018-09-24,2080.283966064453,1.5889167785644531,2078.6950492858887,95
2018-09-25,2099.7589588165283,1.5889167785644531,2098.170042037964,95
2018-09-26,2076.388931274414,1.5889167785644531,2074.8000144958496,95
2018-09-27,2072.3989486694336,1.5889167785644531,2070.810031890869,95
2018-09-28,2081.803855895996,1.5889167785644531,2080.2149391174316,95
2018-10-01,2072.5888442993164,1.5889167785644531,2070.999927520752,95
2018-10-02,2062.803964614868,1.5889167785644531,2061.2150478363037,95
2018-10-03,2079.2389965057373,1.5889167785644531,2077.650079727173,95
2018-10-04,2007.51389503479,2007.51389503479,0.0,0
2018-10-05,2007.51389503479,2007.51389503479,0.0,0
2018-10-08,2007.51389503479,2007.51389503479,0.0,0
2018-10-09,2007.51389503479,2007.51389503479,0.0,0
2018-10-10,2007.51389503479,2007.51389503479,0.0,0
2018-10-11,2007.51389503479,2007.51389503479,0.0,0
2018-10-12,2007.51389503479,2007.51389503479,0.0,0
2018-10-15,2007.51389503479,2007.51389503479,0.0,0
2018-10-16,2007.51389503479,2007.51389503479,0.0,0
2018-10-17,2007.51389503479,2007.51389503479,0.0,0
2018-10-18,2007.51389503479,2007.51389503479,0.0,0
2018-10-19,2007.51389503479,2007.51389503479,0.0,0
2018-10-22,2007.51389503479,2007.51389503479,0.0,0
2018-10-23,2007.51389503479,2007.51389503479,0.0,0
2018-10-24,2007.51389503479,2007.51389503479,0.0,0
2018-10-25,2007.51389503479,2007.51389503479,0.0,0
2018-10-26,2007.51389503479,2007.51389503479,0.0,0
2018-10-29,2007.51389503479,2007.51389503479,0.0,0
2018-10-30,2007.51389503479,2007.51389503479,0.0,0
2018-10-31,2007.51389503479,2007.51389503479,0.0,0
2018-11-01,2030.3138732910156,18.213844299316406,2012.1000289916992,95
2018-11-02,2021.573781967163,18.213844299316406,2003.3599376678467,95
2018-11-05,2018.0589008331299,18.213844299316406,1999.8450565338135,95
2018-11-06,2021.763858795166,18.213844299316406,2003.5500144958496,95
2018-11-07,2064.513931274414,18.213844299316406,2046.3000869750977,95
2018-11-08,2089.2137718200684,18.213844299316406,2070.999927520752,95
2018-11-09,2060.7138442993164,18.213844299316406,2042.5,95
2018-11-12,2025.848789215088,18.213844299316406,2007.6349449157715,95
2018-11-13,2033.1637573242188,18.213844299316406,2014.9499130249023,95
2018-11-14,2012.263822555542,18.213844299316406,1994.0499782562256,95
2018-11-15,2012.928819656372,18.213844299316406,1994.7149753570557,95
2018-11-16,2008.4639167785645,18.213844299316406,1990.250072479248,95
2018-11-19,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-20,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-21,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-23,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-26,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-27,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-28,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-29,1949.5638370513916,1949.5638370513916,0.0,0
2018-11-30,1930.4539203643799,3.9839134216308594,1926.470006942749,91
2018-12-03,1948.0169925689697,3.9839134216308594,1944.0330791473389,91
2018-12-04,1911.1619300842285,3.9839134216308594,1907.1780166625977,91
2018-12-06,1893.143934249878,3.9839134216308594,1889.160020828247,91
2018-12-07,1876.0359592437744,3.9839134216308594,1872.0520458221436,91
2018-12-10,1882.4968814849854,3.9839134216308594,1878.5129680633545,91
2018-12-11,1885.4088439941406,3.9839134216308594,1881.4249305725098,91
2018-12-12,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-13,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-14,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-17,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-18,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-19,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-20,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-21,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-24,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-26,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-27,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-28,1875.6719856262207,1875.6719856262207,0.0,0
2018-12-31,1875.6719856262207,1875.6719856262207,0.0,0
2019-01-02,1875.6719856262207,1875.6719856262207,0.0,0
2019-01-03,1875.6719856262207,1875.6719856262207,0.0,0
2019-01-04,1875.6719856262207,1875.6719856262207,0.0,0
2019-01-07,1882.5120334625244,10.537040710449219,1871.9749927520752,95
2019-01-08,1883.271978378296,10.537040710449219,1872.7349376678467,95
2019-01-09,1905.31201171875,10.537040710449219,1894.7749710083008,95
2019-01-10,1885.0770740509033,10.537040710449219,1874.540033340454,95
2019-01-11,1910.5370407104492,10.537040710449219,1900.0,95
2019-01-14,1877.7621059417725,10.537040710449219,1867.2250652313232,95
2019-01-15,1897.7120189666748,10.537040710449219,1887.1749782562256,95
2019-01-16,1905.4069595336914,10.537040710449219,1894.8699188232422,95
2019-01-17,1893.7220363616943,10.537040710449219,1883.1849956512451,95
2019-01-18,1903.792121887207,10.537040710449219,1893.2550811767578,95
2019-01-22,1866.8371276855469,10.537040710449219,1856.3000869750977,95
2019-01-23,1885.647123336792,10.537040710449219,1875.1100826263428,95
2019-01-24,1912.437084197998,10.537040710449219,1901.9000434875488,95
2019-01-25,1933.7169914245605,10.537040710449219,1923.1799507141113,95
2019-01-28,1943.7870769500732,10.537040710449219,1933.250036239624,95
2019-01-29,1957.0870189666748,10.537040710449219,1946.5499782562256,95
2019-01-30,2004.5870189666748,10.537040710449219,1994.0499782562256,95
2019-01-31,2021.687047958374,10.537040710449219,2011.1500072479248,95
2019-02-01,2015.9870986938477,10.537040710449219,2005.4500579833984,95
2019-02-04,2048.7620334625244,10.537040710449219,2038.2249927520752,95
2019-02-05,2034.0369682312012,10.537040710449219,2023.499927520752,95
2019-02-06,2042.5869827270508,10.537040710449219,2032.0499420166016,95
2019-02-07,2037.9320030212402,10.537040710449219,2027.394962310791,95
2019-02-08,2045.9119682312012,10.537040710449219,2035.374927520752,95
2019-02-11,2068.712127685547,10.537040710449219,2058.1750869750977,95
2019-02-12,2082.962091445923,10.537040710449219,2072.4250507354736,95
2019-02-13,2081.536968231201,10.537040710449219,2070.999927520752,95
2019-02-14,2081.062047958374,10.537040710449219,2070.525007247925,95
2019-02-15,2088.662040710449,10.537040710449219,2078.125,95
2019-02-19,2086.7619972229004,10.537040710449219,2076.224956512451,95
2019-02-20,2082.4869899749756,10.537040710449219,2071.9499492645264,95
2019-02-21,2086.2870769500732,10.537040710449219,2075.750036239624,95
2019-02-22,2099.587018966675,10.537040710449219,2089.0499782562256,95
2019-02-25,2119.06201171875,10.537040710449219,2108.524971008301,95
2019-02-26,2089.9920349121094,10.537040710449219,2079.45499420166,95
2019-02-27,2079.6371059417725,10.537040710449219,2069.1000652313232,95
2019-02-28,2076.787040710449,10.537040710449219,2066.25,95
2019-03-01,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-04,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-05,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-06,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-07,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-08,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-11,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-12,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-13,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-14,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-15,2089.6120624542236,2089.6120624542236,0.0,0
2019-03-18,2107.372194290161,5.452150344848633,2101.9200439453125,96
2019-03-19,2101.6120624542236,5.452150344848633,2096.159912109375,96
2019-03-20,2092.4921283721924,5.452150344848633,2087.0399780273438,96
2019-03-21,2104.0122089385986,5.452150344848633,2098.56005859375,96
2019-03-22,2072.812135696411,5.452150344848633,2067.3599853515625,96
2019-03-25,2047.8521137237549,5.452150344848633,2042.3999633789062,96
2019-03-26,2081.5480976104736,5.452150344848633,2076.095947265625,96
2019-03-27,2081.4521503448486,2081.4521503448486,0.0,0
2019-03-28,2081.4521503448486,2081.4521503448486,0.0,0
2019-03-29,2081.4521503448486,2081.4521503448486,0.0,0
2019-04-01,2069.2320499420166,4.052114486694336,2065.1799354553223,94
2019-04-02,2105.892171859741,4.052114486694336,2101.840057373047,94
2019-04-03,2086.15207862854,4.052114486694336,2082.0999641418457,94
2019-04-04,2081.1701259613037,4.052114486694336,2077.1180114746094,94
2019-04-05,2070.0781230926514,4.052114486694336,2066.026008605957,94
2019-04-08,2081.4521503448486,4.052114486694336,2077.4000358581543,94
2019-04-09,2075.3421001434326,4.052114486694336,2071.2899856567383,94
2019-04-10,2080.9820499420166,4.052114486694336,2076.9299354553223,94
2019-04-11,2104.9521503448486,4.052114486694336,2100.9000358581543,94
2019-04-12,2105.892171859741,4.052114486694336,2101.840057373047,94
2019-04-15,2101.1920642852783,4.052114486694336,2097.139949798584,94
2019-04-16,2111.0622005462646,4.052114486694336,2107.0100860595703,94
2019-04-17,2088.032121658325,4.052114486694336,2083.980007171631,94
2019-04-18,2098.8421001434326,2098.8421001434326,0.0,0
2019-04-22,2098.8421001434326,2098.8421001434326,0.0,0
2019-04-23,2107.2121143341064,4.482057571411133,2102.7300567626953,93
2019-04-24,2090.006986618042,4.482057571411133,2085.524929046631,93
2019-04-25,2068.6170291900635,4.482057571411133,2064.1349716186523,93
2019-04-26,2074.662078857422,4.482057571411133,2070.1800212860107,93
2019-04-29,2079.2190589904785,4.482057571411133,2074.7370014190674,93
2019-04-30,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-01,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-02,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-03,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-06,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-07,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-08,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-09,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-10,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-13,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-14,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-15,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-16,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-17,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-20,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-21,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-22,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-23,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-24,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-28,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-29,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-30,2037.4621143341064,2037.4621143341064,0.0,0
2019-05-31,2037.4621143341064,2037.4621143341064,0.0,0
2019-06-03,2037.4621143341064,2037.4621143341064,0.0,0
2019-06-04,2037.4621143341064,2037.4621143341064,0.0,0
2019-06-05,2037.4621143341064,2037.4621143341064,0.0,0
2019-06-06,2037.4621143341064,2037.4621143341064,0.0,0
2019-06-07,2037.4621143341064,2037.4621143341064,0.0,0
2019-06-10,2037.4621143341064,2037.4621143341064,0.0,0
2019-06-11,2033.9971294403076,12.912038803100586,2021.085090637207,99
2019-06-12,2013.801082611084,12.912038803100586,2000.8890438079834,99
2019-06-13,2020.1370010375977,12.912038803100586,2007.224962234497,99
2019-06-14,2025.58203125,12.912038803100586,2012.6699924468994,99
2019-06-17,2014.1970539093018,12.912038803100586,2001.2850151062012,99
2019-06-18,2031.0270614624023,12.912038803100586,2018.1150226593018,99
2019-06-19,2027.5620765686035,12.912038803100586,2014.650037765503,99
2019-06-20,2064.1919708251953,12.912038803100586,2051.2799320220947,99
2019-06-21,2046.4710750579834,12.912038803100586,2033.5590362548828,99
2019-06-24,2056.767084121704,12.912038803100586,2043.8550453186035,99
2019-06-25,2043.896978378296,12.912038803100586,2030.9849395751953,99
2019-06-26,2024.3941173553467,12.912038803100586,2011.482078552246,99
2019-06-27,2044.8870010375977,12.912038803100586,2031.974962234497,99
2019-06-28,2069.6370010375977,12.912038803100586,2056.724962234497,99
2019-07-01,2081.021978378296,12.912038803100586,2068.1099395751953,99
2019-07-02,2077.0620765686035,12.912038803100586,2064.150037765503,99
2019-07-03,2075.08203125,12.912038803100586,2062.1699924468994,99
2019-07-05,2067.656955718994,12.912038803100586,2054.7449169158936,99
2019-07-08,2042.4120388031006,12.912038803100586,2029.5,99
2019-07-09,2054.292121887207,12.912038803100586,2041.3800830841064,99
2019-07-10,2083.992046356201,12.912038803100586,2071.0800075531006,99
2019-07-11,2090.4270992279053,12.912038803100586,2077.5150604248047,99
2019-07-12,2080.5270614624023,12.912038803100586,2067.6150226593018,99
2019-07-15,2092.9020614624023,12.912038803100586,2079.9900226593018,99
2019-07-16,2096.367046356201,12.912038803100586,2083.4550075531006,99
2019-07-17,2085.4769859313965,12.912038803100586,2072.564947128296,99
2019-07-18,2077.7550735473633,12.912038803100586,2064.8430347442627,99
2019-07-19,2080.5270614624023,12.912038803100586,2067.6150226593018,99
2019-07-22,2048.8470916748047,2048.8470916748047,0.0,0
2019-07-23,2048.8470916748047,2048.8470916748047,0.0,0
2019-07-24,2048.8470916748047,2048.8470916748047,0.0,0
2019-07-25,2048.8470916748047,2048.8470916748047,0.0,0
2019-07-26,2048.8470916748047,2048.8470916748047,0.0,0
2019-07-29,2048.8470916748047,2048.8470916748047,0.0,0
2019-07-30,2048.8470916748047,2048.8470916748047,0.0,0
2019-07-31,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-01,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-02,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-05,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-06,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-07,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-08,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-09,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-12,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-13,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-14,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-15,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-16,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-19,2048.8470916748047,2048.8470916748047,0.0,0
2019-08-20,2049.347198486328,16.847122192382812,2032.5000762939453,100
2019-08-21,2052.3470764160156,16.847122192382812,2035.4999542236328,100
2019-08-22,2068.9471130371094,16.847122192382812,2052.0999908447266,100
2019-08-23,2052.847183227539,16.847122192382812,2036.0000610351562,100
2019-08-26,2058.8471298217773,16.847122192382812,2042.0000076293945,100
2019-08-27,2046.8470458984375,16.847122192382812,2029.9999237060547,100
2019-08-28,2047.847068786621,16.847122192382812,2030.9999465942383,100
2019-08-29,2062.3471145629883,16.847122192382812,2045.4999923706055,100
2019-08-30,2057.8471069335938,16.847122192382812,2040.999984741211,100
2019-09-03,2053.8472061157227,16.847122192382812,2037.0000839233398,100
2019-09-04,2067.8471450805664,16.847122192382812,2051.0000228881836,100
2019-09-05,2077.3470764160156,16.847122192382812,2060.499954223633,100
2019-09-06,2092.8471450805664,16.847122192382812,2076.0000228881836,100
2019-09-09,2072.5470428466797,16.847122192382812,2055.699920654297,100
2019-09-10,2080.3471450805664,16.847122192382812,2063.5000228881836,100
2019-09-11,2083.8471298217773,16.847122192382812,2067.0000076293945,100
2019-09-12,2100.847137451172,16.847122192382812,2084.000015258789,100
